FRName,AttachmentURL
HBASE-20941,https://issues.apache.org/jira/secure/attachment/12934699/hbase-20941.master.001.patch
HBASE-20941,https://issues.apache.org/jira/secure/attachment/12936103/hbase-20941.master.002.patch
HBASE-20941,https://issues.apache.org/jira/secure/attachment/12936511/hbase-20941.master.003.patch
HBASE-20941,https://issues.apache.org/jira/secure/attachment/12937096/hbase-20941.master.004.patch
HBASE-20941,https://issues.apache.org/jira/secure/attachment/12937049/hbase-20941.master.004.patch
HBASE-20941,https://issues.apache.org/jira/secure/attachment/12936900/hbase-20941.master.004.patch
HBASE-20974,https://issues.apache.org/jira/secure/attachment/12933555/HBASE-20974.branch-1.patch
HBASE-20974,https://issues.apache.org/jira/secure/attachment/12933543/HBASE-20974.branch-1.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12572461/6721-master-webUI.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12750586/HBASE-6721_0.98_2.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12581000/HBASE-6721_10.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12747704/HBASE-6721_11.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12753020/HBASE-6721_12.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12754964/HBASE-6721_13.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12756192/HBASE-6721_14.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12764454/HBASE-6721_15.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12580760/HBASE-6721_8.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12580943/HBASE-6721_9.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12580775/HBASE-6721_9.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12552073/HBASE-6721_94_2.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12552520/HBASE-6721_94_3.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12552446/HBASE-6721_94_3.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12559770/HBASE-6721_94_4.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12559999/HBASE-6721_94_5.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12567985/HBASE-6721_94_6.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12568784/HBASE-6721_94_7.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12550601/HBASE-6721_94.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12550599/HBASE-6721_94.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12750267/HBASE-6721_98_1.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12750554/HBASE-6721_98_2.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12752029/HBASE-6721_hbase-6721_addendum.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12571470/HBASE-6721_trunk.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12571466/HBASE-6721_trunk.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12571448/HBASE-6721_trunk.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12679818/HBASE-6721_trunk1.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12679918/HBASE-6721_trunk2.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12768882/hbase-6721-v15-branch-1.1.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12769912/hbase-6721-v16.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12770514/hbase-6721-v17.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12773431/hbase-6721-v18.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12776745/hbase-6721-v19.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12777930/hbase-6721-v20.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12778218/hbase-6721-v21.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12778306/hbase-6721-v22.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12778573/hbase-6721-v23.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12778630/hbase-6721-v25.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12789833/hbase-6721-v26_draft1.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12791068/hbase-6721-v26.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12791388/hbase-6721-v27.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12791087/hbase-6721-v27.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12791497/hbase-6721-v28.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12791397/hbase-6721-v28.patch
HBASE-6721,https://issues.apache.org/jira/secure/attachment/12792055/hbase-6721-v29.patch
HBASE-21083,https://issues.apache.org/jira/secure/attachment/12936414/HBASE-21083.branch-2.0.001.patch
HBASE-21083,https://issues.apache.org/jira/secure/attachment/12936797/HBASE-21083.branch-2.0.002.patch
HBASE-21083,https://issues.apache.org/jira/secure/attachment/12937526/HBASE-21083.branch-2.0.003.patch
HBASE-21083,https://issues.apache.org/jira/secure/attachment/12937506/HBASE-21083.branch-2.0.003.patch
HBASE-21083,https://issues.apache.org/jira/secure/attachment/12937459/HBASE-21083.branch-2.0.003.patch
HBASE-21083,https://issues.apache.org/jira/secure/attachment/12937450/HBASE-21083.branch-2.1.001.patch
HBASE-16351,https://issues.apache.org/jira/secure/attachment/12873500/HBASE-16351.patch
HBASE-16351,https://issues.apache.org/jira/secure/attachment/12873715/HBASE-16351.v2.patch
HBASE-16351,https://issues.apache.org/jira/secure/attachment/12873722/HBASE-16351.v3.patch
HBASE-21054,https://issues.apache.org/jira/secure/attachment/12935623/HBASE-21054.branch-2.0.001.patch
HBASE-20826,https://issues.apache.org/jira/secure/attachment/12929760/HBASE-20826.001.branch-2.0.patch
HBASE-20826,https://issues.apache.org/jira/secure/attachment/12929772/HBASE-20826.002.branch-2.0.patch
HBASE-21072,https://issues.apache.org/jira/secure/attachment/12936760/HBASE-21072.branch-2.0.001.patch
HBASE-21072,https://issues.apache.org/jira/secure/attachment/12936830/HBASE-21072.branch-2.0.002.patch
HBASE-21072,https://issues.apache.org/jira/secure/attachment/12936879/HBASE-21072.branch-2.0.003.patch
HBASE-21072,https://issues.apache.org/jira/secure/attachment/12936842/HBASE-21072.branch-2.0.003.patch
HBASE-21072,https://issues.apache.org/jira/secure/attachment/12937286/HBASE-21072-addendum.patch
HBASE-15410,https://issues.apache.org/jira/secure/attachment/12887754/15410.branch-1.patch
HBASE-15410,https://issues.apache.org/jira/secure/attachment/12810914/15410.v1.patch
HBASE-15410,https://issues.apache.org/jira/secure/attachment/12885470/15410.v2.patch
HBASE-15410,https://issues.apache.org/jira/secure/attachment/12891152/15410.v3.patch
HBASE-15410,https://issues.apache.org/jira/secure/attachment/12892122/15410.v4.patch
HBASE-15410,https://issues.apache.org/jira/secure/attachment/12791791/15410-wip.patch
HBASE-15410,https://issues.apache.org/jira/secure/attachment/12893965/HBASE-15410.addendum.v1.patch
HBASE-21093,https://issues.apache.org/jira/secure/attachment/12936554/HBASE-21093.patch
HBASE-21093,https://issues.apache.org/jira/secure/attachment/12936659/HBASE-21093-v1.patch
HBASE-21094,https://issues.apache.org/jira/secure/attachment/12936559/HBASE-21094.patch
HBASE-20921,https://issues.apache.org/jira/secure/attachment/12932697/HBASE-20921.branch-2.0.001.patch
HBASE-20921,https://issues.apache.org/jira/secure/attachment/12933126/HBASE-20921.branch-2.0.002.patch
HBASE-20914,https://issues.apache.org/jira/secure/attachment/12932334/HBASE-20914.branch-2.0.001.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12923345/HBASE-19722.branch-1.v001.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12929648/HBASE-19722.branch-1.v002.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12923346/HBASE-19722.master.010.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12924238/HBASE-19722.master.011.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12924291/HBASE-19722.master.012.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12925065/HBASE-19722.master.013.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12925226/HBASE-19722.master.014.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12925263/HBASE-19722.master.015.patch
HBASE-19722,https://issues.apache.org/jira/secure/attachment/12925994/HBASE-19722.master.016.patch
HBASE-21025,https://issues.apache.org/jira/secure/attachment/12934826/HBASE-21025.patch
HBASE-21025,https://issues.apache.org/jira/secure/attachment/12935300/HBASE-21025-addendum.patch
HBASE-21025,https://issues.apache.org/jira/secure/attachment/12934904/HBASE-21025-v1.patch
HBASE-21025,https://issues.apache.org/jira/secure/attachment/12935077/HBASE-21025-v2.patch
HBASE-21050,https://issues.apache.org/jira/secure/attachment/12935568/HBASE-21050.branch-2.0.001.patch
HBASE-20605,https://issues.apache.org/jira/secure/attachment/12924241/HBASE-20605.001.branch-1.patch
HBASE-20605,https://issues.apache.org/jira/secure/attachment/12924976/HBASE-20605.002.branch-1.patch
HBASE-20975,https://issues.apache.org/jira/secure/attachment/12933557/HBASE-20975.branch-2.0.001.patch
HBASE-20975,https://issues.apache.org/jira/secure/attachment/12933560/HBASE-20975.branch-2.0.002.patch
HBASE-20975,https://issues.apache.org/jira/secure/attachment/12933848/HBASE-20975.branch-2.0.003.patch
HBASE-20975,https://issues.apache.org/jira/secure/attachment/12933894/HBASE-20975.branch-2.0.004.patch
HBASE-20975,https://issues.apache.org/jira/secure/attachment/12935291/HBASE-20975.branch-2.0.005.patch
HBASE-20975,https://issues.apache.org/jira/secure/attachment/12935292/HBASE-20975.branch-2.1.001.patch
HBASE-21044,https://issues.apache.org/jira/secure/attachment/12935469/HBASE-21044.branch-2.0.001.patch
HBASE-21044,https://issues.apache.org/jira/secure/attachment/12935476/HBASE-21044.branch-2.0.002.patch
HBASE-20847,https://issues.apache.org/jira/secure/attachment/12930817/HBASE-20847.patch
HBASE-20847,https://issues.apache.org/jira/secure/attachment/12931167/HBASE-20847-addendum.patch
HBASE-20847,https://issues.apache.org/jira/secure/attachment/12931148/HBASE-20847-branch-2.0.patch
HBASE-20847,https://issues.apache.org/jira/secure/attachment/12931160/HBASE-20847-branch-2.0-v1.patch
HBASE-20847,https://issues.apache.org/jira/secure/attachment/12930846/HBASE-20847-v1.patch
HBASE-20847,https://issues.apache.org/jira/secure/attachment/12930981/HBASE-20847-v2.patch
HBASE-20847,https://issues.apache.org/jira/secure/attachment/12931111/HBASE-20847-v3.patch
HBASE-14785,https://issues.apache.org/jira/secure/attachment/12771629/0001-HBASE-14774-Addendum-Exclude-src-main-site-resources.patch
HBASE-14785,https://issues.apache.org/jira/secure/attachment/12771668/HBASE-14774-addendum2_tweak_css.patch
HBASE-14785,https://issues.apache.org/jira/secure/attachment/12771286/HBASE-14785.patch
HBASE-14785,https://issues.apache.org/jira/secure/attachment/12771453/HBASE-14785-addendum.patch
HBASE-14785,https://issues.apache.org/jira/secure/attachment/12771493/HBASE-14785-addendum-v1.patch
HBASE-14785,https://issues.apache.org/jira/secure/attachment/12771302/HBASE-14785-v1.patch
HBASE-14785,https://issues.apache.org/jira/secure/attachment/12771492/HBASE-14785-v2.patch
HBASE-20739,https://issues.apache.org/jira/secure/attachment/12928316/HBASE-20739.patch
HBASE-21009,https://issues.apache.org/jira/secure/attachment/12934348/HBASE-21009.branch-2.0.001.patch
HBASE-21009,https://issues.apache.org/jira/secure/attachment/12934349/HBASE-21009.branch-2.0.002.patch
HBASE-21009,https://issues.apache.org/jira/secure/attachment/12934350/HBASE-21009.branch-2.0.003.patch
HBASE-21004,https://issues.apache.org/jira/secure/attachment/12934280/HBASE-21004.branch-2.0.001.patch
HBASE-21004,https://issues.apache.org/jira/secure/attachment/12934313/HBASE-21004.branch-2.0.002.patch
HBASE-20722,https://issues.apache.org/jira/secure/attachment/12927589/HBASE-20722.patch
HBASE-20722,https://issues.apache.org/jira/secure/attachment/12927647/HBASE-20722-v1.patch
HBASE-20893,https://issues.apache.org/jira/secure/attachment/12931791/HBASE-20893.branch-2.0.001.patch
HBASE-20893,https://issues.apache.org/jira/secure/attachment/12931875/HBASE-20893.branch-2.0.002.patch
HBASE-20893,https://issues.apache.org/jira/secure/attachment/12932422/HBASE-20893.branch-2.0.003.patch
HBASE-20893,https://issues.apache.org/jira/secure/attachment/12932522/HBASE-20893.branch-2.0.004.patch
HBASE-20893,https://issues.apache.org/jira/secure/attachment/12932624/HBASE-20893.branch-2.0.005.patch
HBASE-20893,https://issues.apache.org/jira/secure/attachment/12933311/HBASE-20893-branch-2.0.addendum.patch
HBASE-16231,https://issues.apache.org/jira/secure/attachment/12818234/HBASE-16231.001.patch
HBASE-19382,https://issues.apache.org/jira/secure/attachment/12899931/HBASE-19382.master.001.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12933485/HBASE-19369.branch-2.0.001.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12899886/HBASE-19369.master.001.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12901146/HBASE-19369.master.002.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12901581/HBASE-19369.master.003.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12902368/HBASE-19369.master.004.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12933365/HBASE-19369.v10.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12933404/HBASE-19369.v11.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12933409/HBASE-19369.v12.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12933416/HBASE-19369.v13.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12903453/HBASE-19369.v5.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12903459/HBASE-19369.v6.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12903818/HBASE-19369.v7.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12903918/HBASE-19369.v8.patch
HBASE-19369,https://issues.apache.org/jira/secure/attachment/12933300/HBASE-19369.v9.patch
HBASE-20867,https://issues.apache.org/jira/secure/attachment/12931024/HBASE-20867.branch-2.0.001.patch
HBASE-20867,https://issues.apache.org/jira/secure/attachment/12931143/HBASE-20867.branch-2.0.002.patch
HBASE-20867,https://issues.apache.org/jira/secure/attachment/12931749/HBASE-20867.branch-2.0.003.patch
HBASE-20867,https://issues.apache.org/jira/secure/attachment/12931872/HBASE-20867.branch-2.0.004.patch
HBASE-20867,https://issues.apache.org/jira/secure/attachment/12931935/HBASE-20867.branch-2.0.005.patch
HBASE-20867,https://issues.apache.org/jira/secure/attachment/12932987/HBASE-20867.branch-2.0.006.patch
HBASE-19751,https://issues.apache.org/jira/secure/attachment/12905590/HBASE-19751.patch
HBASE-19751,https://issues.apache.org/jira/secure/attachment/12905606/HBASE-19751-v1.patch
HBASE-19751,https://issues.apache.org/jira/secure/attachment/12905608/HBASE-19751-v2.patch
HBASE-18083,https://issues.apache.org/jira/secure/attachment/12875464/HBASE-18083.patch
HBASE-18083,https://issues.apache.org/jira/secure/attachment/12875588/HBASE-18083.v2.patch
HBASE-18083,https://issues.apache.org/jira/secure/attachment/12875863/HBASE-18083.v3.patch
HBASE-20559,https://issues.apache.org/jira/secure/attachment/12932519/HBASE-20559.branch-1.001.patch
HBASE-20559,https://issues.apache.org/jira/secure/attachment/12932535/HBASE-20559.branch-1.002.patch
HBASE-17854,https://issues.apache.org/jira/secure/attachment/12861204/HBASE-17854.patch
HBASE-17854,https://issues.apache.org/jira/secure/attachment/12861581/HBASE-17854.v2.patch
HBASE-17854,https://issues.apache.org/jira/secure/attachment/12861694/HBASE-17854.v3.patch
HBASE-17854,https://issues.apache.org/jira/secure/attachment/12861852/HBASE-17854.v4.patch
HBASE-17854,https://issues.apache.org/jira/secure/attachment/12862018/HBASE-17854.v5.patch
HBASE-17854,https://issues.apache.org/jira/secure/attachment/12861995/HBASE-17854.v5.patch
HBASE-20558,https://issues.apache.org/jira/secure/attachment/12930929/HBASE-20558.branch-1.001.patch
HBASE-20853,https://issues.apache.org/jira/secure/attachment/12931173/HBASE-20853.master.001.patch
HBASE-20853,https://issues.apache.org/jira/secure/attachment/12931303/HBASE-20853.master.002.patch
HBASE-20853,https://issues.apache.org/jira/secure/attachment/12931798/HBASE-20853.master.003.patch
HBASE-20853,https://issues.apache.org/jira/secure/attachment/12931943/HBASE-20853.master.004.patch
HBASE-20853,https://issues.apache.org/jira/secure/attachment/12932087/HBASE-20853.master.005.patch
HBASE-20875,https://issues.apache.org/jira/secure/attachment/12931264/0001-HBASE-20875-MemStoreLABImp-copyIntoCell-uses-7-CPU-w.patch
HBASE-20875,https://issues.apache.org/jira/secure/attachment/12931850/HBASE-20875.master.001.patch
HBASE-20875,https://issues.apache.org/jira/secure/attachment/12931851/HBASE-20875.master.002.patch
HBASE-13122,https://issues.apache.org/jira/secure/attachment/12701252/13122.patch
HBASE-13122,https://issues.apache.org/jira/secure/attachment/12702709/13122-master.patch
HBASE-13122,https://issues.apache.org/jira/secure/attachment/12702654/13122-master.patch
HBASE-13122,https://issues.apache.org/jira/secure/attachment/12701274/13122-master.patch
HBASE-20860,https://issues.apache.org/jira/secure/attachment/12930942/HBASE-20860.branch-2.0.002.patch
HBASE-20860,https://issues.apache.org/jira/secure/attachment/12930974/HBASE-20860.branch-2.0.003.patch
HBASE-20860,https://issues.apache.org/jira/secure/attachment/12931004/HBASE-20860.branch-2.0.004.patch
HBASE-20860,https://issues.apache.org/jira/secure/attachment/12931100/HBASE-20860.branch-2.0.005.patch
HBASE-20860,https://issues.apache.org/jira/secure/attachment/12930836/HBASE-20860.branch-2.0.patch
HBASE-20887,https://issues.apache.org/jira/secure/attachment/12931665/HBASE-20887.branch-2.0.001.patch
HBASE-20352,https://issues.apache.org/jira/secure/attachment/12917648/HBASE-20352.branch-1.001.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12861979/17877-1.2.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12862159/17877-v2-1.3.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12863581/17877-v3-1.3.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12863582/17877-v4-1.3.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12863626/HBASE-17877.branch-1.3.001.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12863756/HBASE-17877.branch-1.3.002.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12864893/HBASE-17877.branch-1.3.003.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12931271/HBASE-17877.branch-1.3.004.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12863738/HBASE-17877.master.001.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12863749/HBASE-17877.master.002.patch
HBASE-17877,https://issues.apache.org/jira/secure/attachment/12864892/HBASE-17877.master.003.patch
HBASE-17215,https://issues.apache.org/jira/secure/attachment/12861006/HBASE-17215.patch
HBASE-17215,https://issues.apache.org/jira/secure/attachment/12861199/HBASE-17215.v2.patch
HBASE-17215,https://issues.apache.org/jira/secure/attachment/12861376/HBASE-17215.v3.patch
HBASE-20557,https://issues.apache.org/jira/secure/attachment/12928874/HBASE-20557.branch-1.001.patch
HBASE-20557,https://issues.apache.org/jira/secure/attachment/12929476/HBASE-20557.branch-1.002.patch
HBASE-20557,https://issues.apache.org/jira/secure/attachment/12929607/HBASE-20557.branch-1.003.patch
HBASE-20148,https://issues.apache.org/jira/secure/attachment/12913538/HBASE-20148.patch
HBASE-20148,https://issues.apache.org/jira/secure/attachment/12913604/HBASE-20148-v1.patch
HBASE-20148,https://issues.apache.org/jira/secure/attachment/12913693/HBASE-20148-v2.patch
HBASE-20148,https://issues.apache.org/jira/secure/attachment/12913780/HBASE-20148-v3.patch
HBASE-20159,https://issues.apache.org/jira/secure/attachment/12916998/20159.addendum2.patch
HBASE-20159,https://issues.apache.org/jira/secure/attachment/12917462/HBASE-20159.branch-2.addendum.v2.patch
HBASE-20159,https://issues.apache.org/jira/secure/attachment/12917453/HBASE-20159.branch-2.patch
HBASE-20159,https://issues.apache.org/jira/secure/attachment/12915823/HBASE-20159.patch
HBASE-20159,https://issues.apache.org/jira/secure/attachment/12916126/HBASE-20159.v2.patch
HBASE-20159,https://issues.apache.org/jira/secure/attachment/12916149/HBASE-20159.v3.patch
HBASE-19936,https://issues.apache.org/jira/secure/attachment/12909192/HBASE-19936.patch
HBASE-20481,https://issues.apache.org/jira/secure/attachment/12921574/HBASE-20481.v1.patch
HBASE-20481,https://issues.apache.org/jira/secure/attachment/12921720/HBASE-20481.v2.patch
HBASE-20481,https://issues.apache.org/jira/secure/attachment/12921766/HBASE-20481.v3.patch
HBASE-20481,https://issues.apache.org/jira/secure/attachment/12921764/HBASE-20481.v3.patch
HBASE-20481,https://issues.apache.org/jira/secure/attachment/12921885/HBASE-20481.v4.patch
HBASE-20781,https://issues.apache.org/jira/secure/attachment/12929099/HBASE-20781.branch-2.0.001.patch
HBASE-20781,https://issues.apache.org/jira/secure/attachment/12929152/HBASE-20781.branch-2.0.002.patch
HBASE-20781,https://issues.apache.org/jira/secure/attachment/12929492/HBASE-20781.branch-2.0.003.patch
HBASE-20781,https://issues.apache.org/jira/secure/attachment/12928903/HBASE-20781.master.001.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12850611/HBASE-17437.branch-1.001.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12851300/HBASE-17437.branch-1.002.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12851316/HBASE-17437.branch-1.003.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12851347/HBASE-17437.branch-1.004.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12847471/HBASE-17437.master.001.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12847487/HBASE-17437.master.002.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12847535/HBASE-17437.master.003.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12847711/HBASE-17437.master.004.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12849896/HBASE-17437.master.005.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12849897/HBASE-17437.master.006.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12849907/HBASE-17437.master.007.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12850046/HBASE-17437.master.008.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12850050/HBASE-17437.master.009.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12850057/HBASE-17437.master.010.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12850088/HBASE-17437.master.011.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12850152/HBASE-17437.master.012.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12846124/hbase-17437-branch-1.2.patch
HBASE-17437,https://issues.apache.org/jira/secure/attachment/12846123/hbase-17437-master.patch
HBASE-20474,https://issues.apache.org/jira/secure/attachment/12920228/HBASE-20474.master.001.patch
HBASE-19994,https://issues.apache.org/jira/secure/attachment/12914537/HBASE-19994-master-v01.patch
HBASE-19994,https://issues.apache.org/jira/secure/attachment/12914976/HBASE-19994-master-v02.patch
HBASE-19994,https://issues.apache.org/jira/secure/attachment/12915173/HBASE-19994-master-v03.patch
HBASE-19994,https://issues.apache.org/jira/secure/attachment/12915410/HBASE-19994-master-v04.patch
HBASE-19994,https://issues.apache.org/jira/secure/attachment/12915521/HBASE-19994-master-v05.patch
HBASE-19994,https://issues.apache.org/jira/secure/attachment/12916916/HBASE-19994-master-v06.patch
HBASE-19994,https://issues.apache.org/jira/secure/attachment/12917434/HBASE-19994-master-v07.patch
HBASE-15466,https://issues.apache.org/jira/secure/attachment/12917812/HBASE-15466.0.patch
HBASE-15466,https://issues.apache.org/jira/secure/attachment/12917877/HBASE-15466.1.patch
HBASE-15466,https://issues.apache.org/jira/secure/attachment/12917880/HBASE-15466.2.patch
HBASE-15466,https://issues.apache.org/jira/secure/attachment/12917928/HBASE-15466.3.patch
HBASE-19735,https://issues.apache.org/jira/secure/attachment/12907180/HBASE-19735.000.patch
HBASE-19735,https://issues.apache.org/jira/secure/attachment/12905189/HBASE-19735.001.branch-2.patch
HBASE-19735,https://issues.apache.org/jira/secure/attachment/12906293/HBASE-19735.002.branch-2.patch
HBASE-19735,https://issues.apache.org/jira/secure/attachment/12909700/HBASE-19735.003.patch
HBASE-19735,https://issues.apache.org/jira/secure/attachment/12909817/HBASE-19735.004.patch
HBASE-20450,https://issues.apache.org/jira/secure/attachment/12919850/HBASE-20450.master.001.patch
HBASE-20450,https://issues.apache.org/jira/secure/attachment/12920073/HBASE-20450.master.002.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12871104/HBASE-16549.master.v4.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12871080/HBASE-16549.master.v4.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12871015/HBASE-16549.master.v4.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12871280/HBASE-16549.master.v5.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12864335/HBASE-16549-hbase-14614.v1.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12865258/HBASE-16549-hbase-14614.v2.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12865824/HBASE-16549-hbase-14614.v2-v3.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12865826/HBASE-16549-hbase-14614.v3.patch
HBASE-16549,https://issues.apache.org/jira/secure/attachment/12865817/HBASE-16549-hbase-14614.v3.patch
HBASE-19164,https://issues.apache.org/jira/secure/attachment/12897005/HBASE-19164.master.001.patch
HBASE-19164,https://issues.apache.org/jira/secure/attachment/12897008/HBASE-19164.master.002.patch
HBASE-19164,https://issues.apache.org/jira/secure/attachment/12897011/HBASE-19164.master.003.patch
HBASE-19164,https://issues.apache.org/jira/secure/attachment/12929139/HBASE-19164.master.004.patch
HBASE-19164,https://issues.apache.org/jira/secure/attachment/12929141/HBASE-19164.master.005.patch
HBASE-19164,https://issues.apache.org/jira/secure/attachment/12929321/HBASE-19164.master.006.patch
HBASE-19164,https://issues.apache.org/jira/secure/attachment/12929361/HBASE-19164.master.007.patch
HBASE-20745,https://issues.apache.org/jira/secure/attachment/12928092/HBASE-20745.master.001.patch
HBASE-20564,https://issues.apache.org/jira/secure/attachment/12923752/0001-HBASE-20564-addendum2.branch-2.0.patch
HBASE-20564,https://issues.apache.org/jira/secure/attachment/12923692/0002-HBASE-20564-addendum.branch-2.0.patch
HBASE-20564,https://issues.apache.org/jira/secure/attachment/12922966/HBASE-20564.branch-2.0.001.patch
HBASE-20564,https://issues.apache.org/jira/secure/attachment/12923266/HBASE-20564.branch-2.0.002.patch
HBASE-20564,https://issues.apache.org/jira/secure/attachment/12922848/HBASE-20564.branch-2.patch
HBASE-20780,https://issues.apache.org/jira/secure/attachment/12928897/HBASE-20780.branch-2.0.001.patch
HBASE-20780,https://issues.apache.org/jira/secure/attachment/12928895/HBASE-20780.branch-2.0.001.patch
HBASE-18090,https://issues.apache.org/jira/secure/attachment/12899668/HBASE-18090.branch-1.3.001.patch
HBASE-18090,https://issues.apache.org/jira/secure/attachment/12899548/HBASE-18090.branch-1.3.001.patch
